Exit Trade Id,Column,Size,Entry Timestamp,Avg Entry Price,Entry Fees,Exit Timestamp,Avg Exit Price,Exit Fees,PnL,Return,Direction,Status,Position Id
68,PETKM.IS,308.0,2026-06-26 11:05:00,19.439420076370237,5.987341383522033,2026-06-26 11:45:00,19.410570304870607,5.978455653900147,-20.851526659307908,-0.003482601930248058,Long,Closed,68
69,PETKM.IS,295.0,2026-07-16 09:25:00,20.320299236297604,5.994488274707794,2026-07-16 09:40:00,20.18000030517578,5.953100090026855,-53.33577304567279,-0.008897468908348593,Long,Closed,69
70,PGSUS.IS,33.0,2026-05-14 08:50:00,179.07889389038084,5.909603498382568,2026-05-14 09:35:00,178.3215,5.8846095,-36.788211380950514,-0.006225157303873142,Long,Closed,70
71,PGSUS.IS,34.0,2026-05-20 14:30:00,173.6735,5.9048989999999995,2026-05-20 14:40:00,172.60000610351562,5.868400207519532,-48.27209168798771,-0.008174922498757,Long,Closed,71
72,PGSUS.IS,33.0,2026-06-24 13:30:00,177.87769694519042,5.869963999191284,2026-06-24 14:40:00,177.62220304870604,5.8615327006073,-20.162795283782827,-0.0034349095303754323,Long,Closed,72
73,SAHOL.IS,65.0,2026-06-08 11:30:00,91.5915,5.9534475,2026-06-08 12:40:00,91.60829695129395,5.954539301834107,-10.816184967727843,-0.0018167935415115094,Long,Closed,73
74,SISE.IS,126.0,2026-04-30 11:50:00,47.32727877807616,5.963237126037597,2026-04-30 12:05:00,47.15280076217651,5.941252896034241,-33.8887200254279,-0.005682940206663558,Long,Closed,74
75,SISE.IS,117.0,2026-05-06 09:30:00,51.15109847259521,5.984678521293639,2026-05-06 10:00:00,50.349998474121094,5.8909498214721685,-105.60432816423712,-0.017645781271039742,Long,Closed,75
76,SISE.IS,135.0,2026-05-22 12:00:00,44.30425831985473,5.981074873180389,2026-05-22 12:25:00,44.81999969482422,6.050699958801269,57.593310788899124,0.00962925761841773,Long,Closed,76
77,SISE.IS,133.0,2026-06-08 11:30:00,45.14509847259521,6.004298096855163,2026-06-08 12:25:00,44.93501954269409,5.976357599178315,-39.92115337288176,-0.006648762724454177,Long,Closed,77
78,SISE.IS,134.0,2026-06-26 08:30:00,44.56452045822143,5.971645741401671,2026-06-26 08:45:00,44.41553908538818,5.951682237442016,-31.886831938498787,-0.005339705890023924,Long,Closed,78
79,TAVHL.IS,22.0,2026-05-14 09:00:00,270.27,5.945939999999999,2026-05-14 09:15:00,268.98075,5.9175765,-40.22701649999948,-0.006765459540459453,Long,Closed,79
80,TAVHL.IS,21.0,2026-06-30 11:40:00,283.53324999999995,5.954198249999999,2026-06-30 11:45:00,282.96675,5.9423017499999995,-23.79299999999983,-0.003996003996003967,Long,Closed,80
81,TCELL.IS,55.0,2026-05-18 12:35:00,108.2080984725952,5.951445415992736,2026-05-18 12:50:00,107.99189847564698,5.939554416160584,-23.781999664304784,-0.003996003996003685,Long,Closed,81
82,TCELL.IS,55.0,2026-05-20 14:20:00,108.2080984725952,5.951445415992736,2026-05-20 14:45:00,108.19170304870606,5.950543667678833,-12.803737397573887,-0.002151366013232291,Long,Closed,82
83,TCELL.IS,56.0,2026-06-11 11:30:00,106.70659847259519,5.975569514465331,2026-06-11 11:50:00,106.09379695129394,5.94125262927246,-46.233707336608155,-0.007737121495229557,Long,Closed,83
84,THYAO.IS,21.0,2026-05-22 11:50:00,282.53225,5.93317725,2026-05-22 12:05:00,285.5,5.9955,50.39407275000027,0.008493606482091914,Long,Closed,84
85,THYAO.IS,17.0,2026-07-09 09:40:00,335.83549999999997,5.7092035,2026-07-09 10:35:00,334.665,5.689305,-31.297008499999333,-0.0054818519781260795,Long,Closed,85
86,TOASO.IS,20.0,2026-06-09 08:05:00,295.54524999999995,5.910904999999999,2026-06-09 09:05:00,294.95475,5.899094999999999,-23.61999999999949,-0.00399600399600391,Long,Closed,86
87,TOASO.IS,18.0,2026-06-19 12:55:00,330.33,5.945939999999999,2026-06-19 13:25:00,328.671,5.916078,-41.72401800000008,-0.0070172282263191495,Long,Closed,87
88,TTKOM.IS,97.0,2026-05-18 11:35:00,61.46140152740478,5.961755948158264,2026-05-18 12:30:00,62.20000076293945,6.033400074005127,59.64896982469966,0.010005268639540122,Long,Closed,88
89,TUPRS.IS,23.0,2026-05-21 09:05:00,252.25199999999998,5.8017959999999995,2026-05-21 10:05:00,250.99875,5.772971249999999,-40.39951724999976,-0.006963277793634896,Long,Closed,89
90,TUPRS.IS,26.0,2026-06-23 11:50:00,223.02280305480957,5.7985928794250485,2026-06-23 12:25:00,221.8779060974121,5.768825558532715,-41.33473933029114,-0.00712840859667141,Long,Closed,90
91,TUPRS.IS,25.0,2026-07-01 12:05:00,236.9366969451904,5.923417423629759,2026-07-01 13:30:00,237.1625939025879,5.929064847564698,-6.205058336256297,-0.0010475470311281816,Long,Closed,91
92,TUPRS.IS,25.0,2026-07-02 08:35:00,240.13989389038085,6.003497347259521,2026-07-02 09:55:00,239.2605,5.9815125,-33.96985710678082,-0.005658344651769921,Long,Closed,92
93,TUPRS.IS,22.0,2026-07-09 08:25:00,262.26199999999994,5.7697639999999994,2026-07-09 09:05:00,261.2385,5.747247,-34.03401099999982,-0.005898683377690981,Long,Closed,93
94,VAKBN.IS,191.0,2026-05-18 13:00:00,31.331299236297603,5.984278154132842,2026-05-18 13:20:00,31.18877931404114,5.957056848981857,-39.16264015409995,-0.006544254652844567,Long,Closed,94
95,VAKBN.IS,190.0,2026-07-13 14:00:00,31.451420076370237,5.975769814510345,2026-07-13 14:10:00,31.219999313354492,5.931799869537354,-55.87751465703917,-0.009350680563591585,Long,Closed,95
96,YKBNK.IS,154.0,2026-05-07 12:30:00,38.89886061096191,5.990424534088135,2026-05-07 12:55:00,38.72123832321167,5.963070701774598,-39.3073275493999,-0.006561693136391924,Long,Closed,96
