Exit Trade Id,Column,Size,Entry Timestamp,Avg Entry Price,Entry Fees,Exit Timestamp,Avg Exit Price,Exit Fees,PnL,Return,Direction,Status,Position Id
30,ASTOR.IS,19.0,2026-05-07 08:35:00,307.80749999999995,5.848342499999999,2026-05-07 08:40:00,307.44225,5.84140275,-18.62949524999864,-0.003185431641528971,Long,Closed,30
31,ASTOR.IS,18.0,2026-05-21 12:45:00,333.58324999999996,6.0044984999999995,2026-05-21 12:50:00,333.41625,6.0014925,-15.011990999999405,-0.002500124032006904,Long,Closed,31
32,ASTOR.IS,17.0,2026-06-04 08:20:00,340.08975,5.78152575,2026-06-04 08:25:00,338.91075,5.76148275,-31.586008499999664,-0.005463265211609524,Long,Closed,32
33,ASTOR.IS,20.0,2026-06-09 14:00:00,295.79549999999995,5.915909999999999,2026-06-09 14:05:00,296.45325,5.9290650000000005,1.3100250000015645,0.00022144099555293517,Long,Closed,33
34,ASTOR.IS,21.0,2026-06-10 08:40:00,285.28499999999997,5.990985,2026-06-10 08:45:00,282.96675,5.9423017499999995,-60.616536750000044,-0.010117958357432049,Long,Closed,34
35,ASTOR.IS,21.0,2026-06-12 11:40:00,283.28299999999996,5.948942999999999,2026-06-12 11:45:00,282.46725,5.93181225,-29.011505249999352,-0.004876749575512718,Long,Closed,35
36,ASTOR.IS,18.0,2026-07-03 13:55:00,318.8185,5.738732999999999,2026-07-03 14:00:00,318.681,5.736258,-13.949990999999454,-0.0024308485862645037,Long,Closed,36
37,ASTOR.IS,19.0,2026-07-08 10:20:00,315.8155,6.0004945,2026-07-08 10:25:00,314.685,5.979015,-33.45900949999947,-0.005576042024536389,Long,Closed,37
38,ASTOR.IS,19.0,2026-07-09 12:20:00,308.308,5.857852,2026-07-09 12:25:00,307.94175,5.85089325,-18.66749524999978,-0.003186747505740975,Long,Closed,38
39,ASTOR.IS,19.0,2026-07-16 14:00:00,316.06575,6.00524925,2026-07-16 14:05:00,314.93475,5.9837602500000004,-33.47800949999958,-0.005574791004719676,Long,Closed,39
40,ASTOR.IS,20.0,2026-07-17 08:35:00,296.7965,5.93593,2026-07-17 08:40:00,296.95275,5.939055,-8.749984999999999,-0.0014740714597375642,Long,Closed,40
41,BIMAS.IS,16.0,2026-05-04 10:15:00,365.36499999999995,5.845839999999999,2026-05-04 10:20:00,363.88575,5.822172,-35.33601199999966,-0.006044642343957356,Long,Closed,41
42,BIMAS.IS,15.0,2026-05-15 13:55:00,399.14874999999995,5.987231249999999,2026-05-15 14:00:00,397.85175,5.96777625,-31.41000749999902,-0.005246165746479063,Long,Closed,42
43,BIMAS.IS,15.0,2026-05-18 09:35:00,390.64025,5.85960375,2026-05-18 09:40:00,389.36025,5.84040375,-30.900007499998907,-0.005273395406643139,Long,Closed,43
44,BIMAS.IS,15.0,2026-05-21 13:15:00,392.14174999999994,5.88212625,2026-05-21 13:20:00,391.608,5.8741200000000005,-19.762496249999455,-0.0033597538390134785,Long,Closed,44
45,BIMAS.IS,15.0,2026-05-25 08:35:00,383.13274999999993,5.746991249999999,2026-05-25 08:40:00,381.1185,5.7167775,-41.67751874999898,-0.007252058849054101,Long,Closed,45
46,BIMAS.IS,15.0,2026-06-04 11:20:00,376.87649999999996,5.653147499999999,2026-06-04 11:25:00,377.1225,5.6568375,-7.61998499999949,-0.0013479190132575686,Long,Closed,46
47,BIMAS.IS,15.0,2026-06-10 09:40:00,381.13075,5.71696125,2026-06-10 09:45:00,380.1195,5.701792500000001,-26.58750374999891,-0.004650635641443067,Long,Closed,47
48,BIMAS.IS,15.0,2026-06-11 09:50:00,378.12774999999993,5.67191625,2026-06-11 09:55:00,377.1225,5.6568375,-26.40750374999967,-0.00465583456913696,Long,Closed,48
49,BIMAS.IS,15.0,2026-06-12 13:50:00,379.12874999999997,5.68693125,2026-06-12 13:55:00,377.1225,5.6568375,-41.43751875,-0.007286446227040287,Long,Closed,49
50,BIMAS.IS,15.0,2026-06-22 08:15:00,382.63224999999994,5.73948375,2026-06-22 08:20:00,382.617,5.739255,-11.707488749999309,-0.0020398156454401162,Long,Closed,50
51,BIMAS.IS,15.0,2026-06-24 09:25:00,375.87549999999993,5.638132499999999,2026-06-24 09:30:00,375.1245,5.6268675,-22.529999999998505,-0.0039960039960037315,Long,Closed,51
52,BIMAS.IS,16.0,2026-07-01 12:30:00,363.61324999999994,5.817811999999999,2026-07-01 12:35:00,363.38625,5.81418,-15.263991999998698,-0.0026236653917312384,Long,Closed,52
