Date,hmm_state,hmm_state_prob_0,hmm_state_prob_1,hmm_state_prob_2,hmm_state_prob_3
2026-05-07 12:25:00+03:00,0.0,0.9999929126384948,5.991012274603074e-11,5.859745762264151e-06,1.2275559591413083e-06
2026-05-07 12:30:00+03:00,0.0,0.999979321054606,8.02727037989667e-12,1.984469630008945e-05,8.342408365840409e-07
2026-05-07 12:35:00+03:00,0.0,0.9999955643277795,1.7260532760017063e-11,3.7665784055993173e-06,6.690750042246246e-07
2026-05-07 12:40:00+03:00,0.0,0.9999903546296499,2.39075159828988e-12,9.106058429695241e-06,5.39307990099073e-07
2026-05-07 12:45:00+03:00,0.0,0.9999982364731383,1.6976616465732558e-11,1.240722172185004e-06,5.22787100355976e-07
2026-05-07 12:50:00+03:00,0.0,0.9999925168001805,1.163979189773716e-11,6.995088726455738e-06,4.880977185596526e-07
2026-05-07 12:55:00+03:00,0.0,0.9999934271543233,5.086093588385624e-11,5.963545089502874e-06,6.092501230030604e-07
2026-05-07 13:00:00+03:00,0.0,0.9999852685789904,4.004463300307813e-11,1.3941964118644116e-05,7.894155015381856e-07
2026-05-07 13:05:00+03:00,0.0,0.999994212811009,1.4835914056643823e-11,5.309824839177906e-06,4.773489972968378e-07
2026-05-07 13:10:00+03:00,0.0,0.9999910670375081,2.1641198602389653e-11,8.308112638842334e-06,6.248283386435132e-07
2026-05-07 13:15:00+03:00,0.0,0.9999933237709263,7.446708829026087e-12,6.118080740871724e-06,5.581415410494028e-07
2026-05-07 13:20:00+03:00,0.0,0.9999971934488079,1.3387980904002392e-11,2.2880762089883187e-06,5.18460155032021e-07
2026-05-07 13:25:00+03:00,0.0,0.9999946802704998,9.29071190744971e-12,4.857258029418731e-06,4.6246399583668635e-07
2026-05-07 13:30:00+03:00,0.0,0.9999956983139536,1.2802052341808188e-10,3.788807369557995e-06,5.127492399488019e-07
2026-05-07 13:35:00+03:00,0.0,0.999941842393596,1.8687997589737714e-09,5.623346590803303e-05,1.9222716814859647e-06
2026-05-07 13:40:00+03:00,0.0,0.9999462955908188,3.3962081480467187e-10,5.142075354048791e-05,2.2833169079541227e-06
2026-05-07 13:45:00+03:00,0.0,0.9999566395942014,2.7096273003039145e-11,4.1748243841800376e-05,1.6121352211544914e-06
2026-05-07 13:50:00+03:00,0.0,0.9999915139956914,4.50317971279898e-11,7.652243780570592e-06,8.337156799339211e-07
2026-05-07 13:55:00+03:00,0.0,0.9999726223250672,2.3604212630193586e-10,2.6336150903259662e-05,1.041289785854346e-06
2026-05-07 14:00:00+03:00,0.0,0.999879423395566,4.402904892282265e-10,0.00011730950775838113,3.266657361854462e-06
2026-05-07 14:05:00+03:00,0.0,0.9999525516593432,1.2462048101172075e-10,4.5629248290101484e-05,1.8189683882418266e-06
2026-05-07 14:10:00+03:00,0.0,0.9999576291220362,1.1550152955017713e-10,4.0917479795536534e-05,1.4532827844964612e-06
2026-05-07 14:15:00+03:00,0.0,0.9999512529670141,4.309396609957561e-10,4.7170610982065116e-05,1.5759903541993034e-06
2026-05-07 14:20:00+03:00,0.0,0.9998033766867103,2.6051172964388915e-10,0.00019177833254866507,4.844721992858784e-06
2026-05-07 14:25:00+03:00,0.0,0.9999853991550487,1.7618352130025795e-11,1.390031930792611e-05,7.005087680703524e-07
2026-05-07 14:30:00+03:00,0.0,0.9999890780068934,1.447559368640426e-11,1.0290150066920185e-05,6.318298875005209e-07
2026-05-07 14:35:00+03:00,0.0,0.9999876207514248,1.5322330309475366e-11,1.1795922337615693e-05,5.833101035181213e-07
2026-05-07 14:40:00+03:00,0.0,0.9999877237122318,5.2751410985483375e-12,1.1679122061960389e-05,5.97160705165095e-07
2026-05-07 14:45:00+03:00,0.0,0.9999957792913788,2.0949362651529277e-11,3.7224742691433003e-06,4.982148667852608e-07
2026-05-07 14:50:00+03:00,0.0,0.9999854708294632,9.739076209984418e-11,1.3698372216483243e-05,8.306999998993191e-07
2026-05-07 14:55:00+03:00,0.0,0.9999875437654733,1.6660117186474395e-11,1.1856706638391655e-05,5.99511253289909e-07
2026-05-07 15:00:00+03:00,0.0,0.9999898735189849,2.7686432486529065e-11,9.307094557802675e-06,8.193587414734477e-07
2026-05-07 15:05:00+03:00,0.0,0.9999864442734386,1.2993733278376203e-11,1.2909353358459034e-05,6.463618338538345e-07
2026-05-07 15:10:00+03:00,0.0,0.9999912020344288,7.784700655562873e-11,8.144576302561769e-06,6.533113784989129e-07
2026-05-07 15:15:00+03:00,0.0,0.999961904480973,3.433372674336727e-08,3.6964989214779535e-05,1.0961955866482403e-06
2026-05-07 15:20:00+03:00,0.0,0.9814786681089078,5.058682957759126e-06,0.018484436984863167,3.183622274575568e-05
2026-05-07 15:25:00+03:00,2.0,0.0022278770106977128,0.001393399049001794,0.9962580891232287,0.0001206348155480361
2026-05-07 15:30:00+03:00,2.0,0.00097607153131625,7.295474495683705e-06,0.9989428863223604,7.374667195142917e-05
2026-05-07 15:35:00+03:00,2.0,1.913975923306871e-05,5.482468087199636e-06,0.9999487334616328,2.664430950102847e-05
2026-05-07 15:40:00+03:00,2.0,0.00039742337657851424,9.212220977060227e-07,0.9995667765628066,3.487883939670557e-05
2026-05-07 15:45:00+03:00,2.0,0.0006424498722414935,8.770554462478245e-07,0.9993220811190687,3.459195247802001e-05
2026-05-07 15:50:00+03:00,2.0,3.1336386013016595e-05,8.821388389553864e-07,0.9999525686770007,1.5212797491565076e-05
2026-05-07 15:55:00+03:00,2.0,4.891412632662659e-05,5.502111403868278e-07,0.9999341677891428,1.6367875121295573e-05
2026-05-07 16:00:00+03:00,2.0,2.4883202818616487e-06,7.170226560215353e-07,0.9999885593642439,8.235292514029995e-06
2026-05-07 16:05:00+03:00,2.0,5.409946877603054e-06,6.036203432762018e-07,0.9999819683896468,1.2018043766881369e-05
2026-05-07 16:10:00+03:00,2.0,1.5504413188248965e-05,7.798673228780049e-07,0.9999645774749527,1.913824288716634e-05
2026-05-07 16:15:00+03:00,2.0,0.0014926731027796695,9.28528300900181e-07,0.9984650733163714,4.132505367557638e-05
2026-05-07 16:20:00+03:00,2.0,0.014148054420721859,7.643743571883381e-07,0.9857257801314965,0.00012540107472554422
2026-05-07 16:25:00+03:00,2.0,0.05572698571715328,8.878293790789597e-07,0.9439611095373966,0.0003110169156795971
